timestamp,open,high,low,close
2025-07-11 07:45:00,117940.2,117978.4,117850.0,117850.1
2025-07-11 07:50:00,117850.1,117865.5,117682.8,117724.6
2025-07-11 07:55:00,117724.5,117724.5,117513.1,117534.1
2025-07-11 08:00:00,117534.1,117713.6,117534.1,117625.4
2025-07-11 08:05:00,117625.5,117782.4,117616.3,117682.0
2025-07-11 08:10:00,117684.0,117797.0,117653.1,117769.8
2025-07-11 08:15:00,117769.9,117920.8,117728.4,117868.1
2025-07-11 08:20:00,117868.2,117910.0,117784.0,117909.9
2025-07-11 08:25:00,117910.0,117962.6,117909.9,117947.3
2025-07-11 08:30:00,117947.3,117995.4,117888.6,117990.0
2025-07-11 08:35:00,117990.0,118142.1,117873.5,117904.0
2025-07-11 08:40:00,117904.0,117977.0,117792.1,117977.0
2025-07-11 08:45:00,117977.0,118042.1,117916.6,117959.1
2025-07-11 08:50:00,117959.1,118053.9,117922.5,117983.6
2025-07-11 08:55:00,117983.6,117983.7,117914.3,117949.8
2025-07-11 09:00:00,117949.8,117980.1,117891.9,117912.6
2025-07-11 09:05:00,117912.6,117989.9,117849.3,117969.9
2025-07-11 09:10:00,117970.0,118018.2,117962.8,118018.1
2025-07-11 09:15:00,118018.0,118225.7,118005.2,118114.4
2025-07-11 09:20:00,118114.4,118200.0,118101.6,118148.6
2025-07-11 09:25:00,118147.0,118190.7,118108.0,118146.5
2025-07-11 09:30:00,118146.6,118498.0,118111.5,118403.4
2025-07-11 09:35:00,118403.3,118888.8,118355.7,118785.6
2025-07-11 09:40:00,118785.5,118785.6,118433.9,118576.6
2025-07-11 09:45:00,118578.4,118726.7,118516.8,118668.1
2025-07-11 09:50:00,118668.0,118668.0,118402.6,118423.1
2025-07-11 09:55:00,118420.4,118490.2,118348.4,118442.3
2025-07-11 10:00:00,118442.3,118442.6,118257.3,118361.0
2025-07-11 10:05:00,118361.1,118361.1,118262.2,118291.1
2025-07-11 10:10:00,118291.1,118291.1,118100.0,118125.0
2025-07-11 10:15:00,118125.1,118247.7,118063.7,118088.6
2025-07-11 10:20:00,118088.7,118302.5,118076.1,118302.5
2025-07-11 10:25:00,118305.2,118332.9,118198.0,118228.1
2025-07-11 10:30:00,118228.2,118301.5,118100.0,118150.7
2025-07-11 10:35:00,118150.6,118150.7,118045.9,118050.1
2025-07-11 10:40:00,118050.1,118105.5,118002.6,118077.0
2025-07-11 10:45:00,118076.9,118161.8,118062.0,118122.6
2025-07-11 10:50:00,118122.6,118125.5,118068.1,118082.0
2025-07-11 10:55:00,118082.1,118082.1,117949.0,117981.3
2025-07-11 11:00:00,117981.3,118110.0,117981.3,118100.0
2025-07-11 11:05:00,118100.0,118100.0,117869.3,118002.9
2025-07-11 11:10:00,118002.7,118002.7,117700.0,117734.4
2025-07-11 11:15:00,117734.5,117749.1,117643.9,117658.5
2025-07-11 11:20:00,117658.6,117699.7,117620.0,117660.8
2025-07-11 11:25:00,117660.7,117744.4,117612.0,117693.6
2025-07-11 11:30:00,117693.6,117788.0,117693.5,117736.0
2025-07-11 11:35:00,117736.0,117815.5,117728.0,117775.9
2025-07-11 11:40:00,117775.9,117807.1,117740.0,117762.1
2025-07-11 11:45:00,117762.1,117762.2,117675.6,117690.1
2025-07-11 11:50:00,117690.0,117947.6,117690.0,117910.0
2025-07-11 11:55:00,117910.0,117910.3,117786.6,117787.7
2025-07-11 12:00:00,117794.1,117961.3,117794.0,117944.7
2025-07-11 12:05:00,117944.7,118080.6,117944.6,118005.8
2025-07-11 12:10:00,118005.9,118230.4,117998.7,118200.0
2025-07-11 12:15:00,118200.0,118200.1,118012.4,118027.2
2025-07-11 12:20:00,118027.2,118027.2,117847.4,117868.1
2025-07-11 12:25:00,117868.0,117868.0,117718.1,117719.0
2025-07-11 12:30:00,117718.9,117881.2,117718.9,117832.0
2025-07-11 12:35:00,117832.1,117852.0,117768.1,117782.6
2025-07-11 12:40:00,117782.5,117870.5,117720.0,117751.6
2025-07-11 12:45:00,117751.5,117806.9,117709.8,117721.4
2025-07-11 12:50:00,117721.3,117841.2,117720.0,117757.1
2025-07-11 12:55:00,117757.1,117878.4,117757.0,117842.5
2025-07-11 13:00:00,117842.5,118033.9,117707.9,117939.1
2025-07-11 13:05:00,117939.1,117939.1,117703.4,117770.9
2025-07-11 13:10:00,117771.0,117790.8,117675.5,117785.2
2025-07-11 13:15:00,117785.2,117796.2,117684.9,117686.3
2025-07-11 13:20:00,117686.3,117812.3,117599.7,117797.7
2025-07-11 13:25:00,117797.8,117862.1,117615.4,117641.8
2025-07-11 13:30:00,117641.8,117641.8,117266.5,117394.0
2025-07-11 13:35:00,117394.0,117799.9,117391.0,117616.8
2025-07-11 13:40:00,117617.3,117719.9,117378.3,117424.8
2025-07-11 13:45:00,117424.1,117731.8,117307.1,117708.0
2025-07-11 13:50:00,117705.5,117843.2,117661.8,117726.4
2025-07-11 13:55:00,117726.3,118188.0,117726.3,117977.9
2025-07-11 14:00:00,117981.9,118017.9,117792.0,117939.5
2025-07-11 14:05:00,117938.3,118165.2,117800.0,117826.1
2025-07-11 14:10:00,117820.0,118047.7,117764.8,117938.0
2025-07-11 14:15:00,117932.1,117941.9,117776.0,117801.9
2025-07-11 14:20:00,117801.8,117951.4,117678.9,117882.1
2025-07-11 14:25:00,117882.0,118044.8,117855.2,117908.0
2025-07-11 14:30:00,117908.0,118099.9,117845.5,118079.5
2025-07-11 14:35:00,118080.0,118147.8,117950.0,117970.0
2025-07-11 14:40:00,117970.0,118060.4,117808.0,118006.1
2025-07-11 14:45:00,118006.0,118020.2,117890.1,118020.2
2025-07-11 14:50:00,118020.2,118020.2,117390.0,117615.5
2025-07-11 14:55:00,117615.9,117848.6,117599.0,117848.5
2025-07-11 15:00:00,117848.5,117946.8,117776.1,117868.0
2025-07-11 15:05:00,117868.2,117868.9,117654.7,117826.9
2025-07-11 15:10:00,117829.5,117865.5,117551.0,117636.9
2025-07-11 15:15:00,117632.8,117778.4,117611.0,117750.2
2025-07-11 15:20:00,117748.1,117952.1,117670.1,117704.5
2025-07-11 15:25:00,117704.5,117800.0,117594.1,117761.7
2025-07-11 15:30:00,117761.6,117761.6,117400.2,117436.0
2025-07-11 15:35:00,117444.0,117620.0,117406.4,117525.9
2025-07-11 15:40:00,117526.0,117613.8,117421.0,117425.3
2025-07-11 15:45:00,117425.4,117478.5,117131.7,117192.2
2025-07-11 15:50:00,117196.0,117296.0,116837.4,116932.4
2025-07-11 15:55:00,116932.4,117033.2,116731.6,116924.7
2025-07-11 16:00:00,116924.8,117168.6,116821.2,116953.6
2025-07-11 16:05:00,116953.7,117020.7,116653.1,116767.2
2025-07-11 16:10:00,116767.3,116876.3,116618.6,116868.8
2025-07-11 16:15:00,116868.9,117069.1,116649.2,116715.2
2025-07-11 16:20:00,116715.2,117273.7,116715.2,117218.0
2025-07-11 16:25:00,117217.9,117300.0,117127.1,117300.0
2025-07-11 16:30:00,117300.0,117380.0,117232.5,117343.0
2025-07-11 16:35:00,117350.0,117417.9,117206.0,117398.0
2025-07-11 16:40:00,117396.1,117433.7,117270.5,117306.9
2025-07-11 16:45:00,117307.0,117307.1,117089.0,117229.2
2025-07-11 16:50:00,117226.1,117468.4,117226.1,117404.1
2025-07-11 16:55:00,117402.0,117446.0,117392.5,117401.3
2025-07-11 17:00:00,117402.5,117514.2,117334.7,117455.5
2025-07-11 17:05:00,117455.5,117735.5,117444.2,117675.6
2025-07-11 17:10:00,117675.5,117729.9,117472.3,117487.6
2025-07-11 17:15:00,117487.6,117624.0,117428.0,117571.0
2025-07-11 17:20:00,117571.0,117666.0,117439.4,117439.4
2025-07-11 17:25:00,117438.7,117549.4,117356.5,117514.7
2025-07-11 17:30:00,117514.8,117567.0,117411.4,117418.0
2025-07-11 17:35:00,117426.9,117503.4,117242.1,117302.2
2025-07-11 17:40:00,117302.1,117396.0,117296.0,117394.7
2025-07-11 17:45:00,117384.3,117535.0,117372.8,117507.5
2025-07-11 17:50:00,117507.6,117623.4,117387.1,117598.8
2025-07-11 17:55:00,117598.8,117675.0,117546.1,117626.6
2025-07-11 18:00:00,117626.5,117732.4,117592.0,117621.0
2025-07-11 18:05:00,117624.1,117634.7,117515.7,117515.7
2025-07-11 18:10:00,117515.3,117669.9,117480.0,117554.9
2025-07-11 18:15:00,117551.0,117655.4,117487.6,117487.7
2025-07-11 18:20:00,117487.6,117641.1,117441.1,117574.8
2025-07-11 18:25:00,117579.2,117590.8,117285.0,117332.6
2025-07-11 18:30:00,117332.6,117530.0,117289.5,117504.0
2025-07-11 18:35:00,117504.1,117504.1,117435.5,117469.0
2025-07-11 18:40:00,117473.9,117611.8,117420.2,117606.0
2025-07-11 18:45:00,117606.6,117709.1,117508.6,117528.8
2025-07-11 18:50:00,117530.2,117711.0,117484.8,117681.7
2025-07-11 18:55:00,117680.0,117702.0,117639.2,117701.4
2025-07-11 19:00:00,117701.4,117711.4,117516.2,117552.3
2025-07-11 19:05:00,117552.7,117654.2,117416.1,117608.0
2025-07-11 19:10:00,117608.1,117731.0,117507.4,117730.9
2025-07-11 19:15:00,117731.0,117967.9,117707.9,117967.7
2025-07-11 19:20:00,117967.8,118100.2,117952.2,118051.3
2025-07-11 19:25:00,118051.3,118121.0,117879.5,117879.5
2025-07-11 19:30:00,117879.5,117934.8,117749.5,117846.1
2025-07-11 19:35:00,117846.0,117947.6,117794.0,117863.7
2025-07-11 19:40:00,117856.1,117916.0,117815.2,117815.2
2025-07-11 19:45:00,117815.3,117912.4,117770.1,117855.8
2025-07-11 19:50:00,117861.0,117977.3,117801.9,117950.0
2025-07-11 19:55:00,117953.0,118100.0,117910.5,118060.0
2025-07-11 20:00:00,118077.9,118078.0,117826.5,117826.5
2025-07-11 20:05:00,117826.6,117901.5,117826.5,117887.0
2025-07-11 20:10:00,117887.9,118069.9,117887.2,117931.5
2025-07-11 20:15:00,117931.3,118030.0,117889.7,117931.3
2025-07-11 20:20:00,117922.4,117924.9,117846.1,117903.7
2025-07-11 20:25:00,117895.9,117936.7,117797.8,117911.5
2025-07-11 20:30:00,117911.4,117921.9,117727.2,117745.9
2025-07-11 20:35:00,117745.9,117884.0,117745.8,117811.0
2025-07-11 20:40:00,117811.1,117867.4,117763.4,117787.8
2025-07-11 20:45:00,117787.9,117864.1,117740.8,117854.8
2025-07-11 20:50:00,117854.7,117858.1,117820.1,117821.0
2025-07-11 20:55:00,117820.0,117820.0,117618.9,117624.1
2025-07-11 21:00:00,117630.7,117667.2,117598.8,117646.0
2025-07-11 21:05:00,117644.2,117711.8,117534.4,117535.5
2025-07-11 21:10:00,117535.5,117626.9,117505.6,117626.9
2025-07-11 21:15:00,117626.8,117659.9,117566.6,117658.9
2025-07-11 21:20:00,117659.9,117871.3,117659.9,117847.4
2025-07-11 21:25:00,117847.4,117853.1,117770.1,117822.9
2025-07-11 21:30:00,117822.9,117822.9,117703.9,117775.0
2025-07-11 21:35:00,117775.0,117775.4,117477.9,117503.0
2025-07-11 21:40:00,117493.1,117590.2,117429.7,117444.4
2025-07-11 21:45:00,117444.4,117647.4,117437.2,117620.7
2025-07-11 21:50:00,117620.8,117620.8,117448.0,117456.3
2025-07-11 21:55:00,117469.9,117595.7,117463.1,117585.0
2025-07-11 22:00:00,117582.9,117619.5,117556.3,117619.5
2025-07-11 22:05:00,117619.5,117619.5,117511.9,117550.0
2025-07-11 22:10:00,117549.9,117578.8,117460.0,117460.3
2025-07-11 22:15:00,117466.9,117506.0,117368.2,117505.2
2025-07-11 22:20:00,117505.3,117529.9,117342.5,117346.6
2025-07-11 22:25:00,117346.6,117353.5,117155.8,117228.2
2025-07-11 22:30:00,117228.1,117634.1,117110.1,117626.7
2025-07-11 22:35:00,117626.6,117633.9,117342.4,117359.1
2025-07-11 22:40:00,117359.1,117476.7,117322.6,117392.0
2025-07-11 22:45:00,117392.0,117523.3,117348.3,117437.1
2025-07-11 22:50:00,117431.4,117579.9,117404.0,117456.9
2025-07-11 22:55:00,117456.9,117600.0,117456.9,117599.3
2025-07-11 23:00:00,117599.4,117635.0,117570.0,117626.8
2025-07-11 23:05:00,117614.0,117654.8,117602.9,117629.7
2025-07-11 23:10:00,117629.9,117655.0,117540.0,117650.0
2025-07-11 23:15:00,117649.9,117650.0,117542.0,117628.5
2025-07-11 23:20:00,117628.5,117628.6,117554.2,117598.8
2025-07-11 23:25:00,117598.8,117632.0,117553.6,117602.4
2025-07-11 23:30:00,117588.4,117597.7,117476.6,117503.9
2025-07-11 23:35:00,117503.9,117649.9,117503.9,117569.2
2025-07-11 23:40:00,117569.2,117602.0,117534.3,117552.9
2025-07-11 23:45:00,117559.5,117620.0,117417.9,117498.1
2025-07-11 23:50:00,117498.1,117517.5,117472.0,117472.0
2025-07-11 23:55:00,117472.1,117511.8,117471.1,117510.8
2025-07-12 00:00:00,117510.7,117629.7,117510.7,117522.6
2025-07-12 00:05:00,117525.8,117534.3,117486.6,117490.0
2025-07-12 00:10:00,117488.5,117522.6,117440.0,117518.4
2025-07-12 00:15:00,117518.4,117528.7,117454.6,117456.0
2025-07-12 00:20:00,117455.3,117508.0,117443.1,117462.0
2025-07-12 00:25:00,117461.9,117500.0,117450.8,117493.1
2025-07-12 00:30:00,117493.0,117493.1,117420.0,117425.1
2025-07-12 00:35:00,117425.0,117425.0,117114.0,117231.9
2025-07-12 00:40:00,117231.9,117321.9,117167.2,117215.5
2025-07-12 00:45:00,117215.1,117330.8,117171.2,117277.6
2025-07-12 00:50:00,117277.5,117317.0,117256.0,117298.2
2025-07-12 00:55:00,117298.2,117381.0,117298.2,117381.0
2025-07-12 01:00:00,117381.0,117524.9,117380.9,117524.8
2025-07-12 01:05:00,117524.8,117647.4,117506.5,117612.4
2025-07-12 01:10:00,117612.4,117612.4,117541.4,117577.9
2025-07-12 01:15:00,117578.0,117642.8,117546.4,117634.2
2025-07-12 01:20:00,117634.2,117649.6,117542.0,117576.0
2025-07-12 01:25:00,117575.9,117649.8,117567.6,117642.1
2025-07-12 01:30:00,117642.1,117642.1,117590.1,117600.0
2025-07-12 01:35:00,117600.1,117646.1,117500.0,117511.9
2025-07-12 01:40:00,117511.9,117565.2,117511.9,117559.4
2025-07-12 01:45:00,117559.3,117570.1,117550.0,117559.0
2025-07-12 01:50:00,117559.0,117607.5,117558.9,117591.0
2025-07-12 01:55:00,117591.0,117647.6,117591.0,117602.8
2025-07-12 02:00:00,117602.8,117716.2,117566.8,117591.1
2025-07-12 02:05:00,117594.5,117655.1,117590.9,117600.1
2025-07-12 02:10:00,117600.1,117637.2,117600.0,117637.2
2025-07-12 02:15:00,117637.1,117735.0,117604.2,117680.6
2025-07-12 02:20:00,117680.6,117765.6,117680.6,117715.1
