timestamp,open,high,low,close,volume
2025-07-11 01:45:00,115966.0,116049.9,115912.0,116031.9,661947.0
2025-07-11 01:50:00,116031.9,116032.0,115861.2,115861.2,643055.0
2025-07-11 01:55:00,115861.2,115971.9,115841.7,115935.1,1181563.0
2025-07-11 02:00:00,115935.1,115935.1,115838.0,115850.3,860759.0
2025-07-11 02:05:00,115850.4,115957.0,115677.4,115684.9,1114457.0
2025-07-11 02:10:00,115682.0,115942.1,115682.0,115942.0,610299.0
2025-07-11 02:15:00,115942.0,116176.0,115942.0,116171.4,1148608.0
2025-07-11 02:20:00,116171.4,116275.1,116117.4,116174.8,1454678.0
2025-07-11 02:25:00,116174.7,116254.4,116111.0,116244.0,305741.0
2025-07-11 02:30:00,116243.1,116327.0,116203.1,116320.7,457962.0
2025-07-11 02:35:00,116320.8,116555.1,116276.0,116430.0,1989686.0
2025-07-11 02:40:00,116430.0,116527.7,116398.3,116450.2,1053819.0
2025-07-11 02:45:00,116450.1,116548.4,116405.0,116531.6,1236340.0
2025-07-11 02:50:00,116531.6,116762.2,116493.7,116711.5,2706707.0
2025-07-11 02:55:00,116711.6,116711.6,116580.3,116617.8,1302955.0
2025-07-11 03:00:00,116617.8,116617.9,116499.5,116519.6,980223.0
2025-07-11 03:05:00,116519.6,116583.9,116423.4,116532.0,665185.0
2025-07-11 03:10:00,116532.0,116532.0,116387.7,116435.4,861433.0
2025-07-11 03:15:00,116432.6,116476.7,116330.0,116475.5,1313654.0
2025-07-11 03:20:00,116475.5,116549.6,116422.4,116480.0,1327782.0
2025-07-11 03:25:00,116480.0,116510.0,116405.1,116466.9,651386.0
2025-07-11 03:30:00,116466.7,116492.0,116400.0,116463.9,836351.0
2025-07-11 03:35:00,116464.0,116500.0,116368.0,116424.5,630009.0
2025-07-11 03:40:00,116424.4,116541.1,116378.1,116541.1,674305.0
2025-07-11 03:45:00,116541.1,116681.5,116540.6,116681.4,1410048.0
2025-07-11 03:50:00,116681.5,116784.3,116616.9,116711.0,2179664.0
2025-07-11 03:55:00,116711.0,116935.4,116711.0,116835.6,2690766.0
2025-07-11 04:00:00,116835.7,116835.7,116673.0,116692.2,1940329.0
2025-07-11 04:05:00,116692.1,116692.1,116544.1,116580.3,1940916.0
2025-07-11 04:10:00,116577.9,116597.8,116521.7,116580.1,694283.0
2025-07-11 04:15:00,116580.0,116626.5,116519.4,116581.0,561288.0
2025-07-11 04:20:00,116580.9,116580.9,116481.8,116555.7,420670.0
2025-07-11 04:25:00,116555.7,116571.8,116485.9,116522.4,311618.0
2025-07-11 04:30:00,116522.3,116539.9,116419.5,116460.1,919482.0
2025-07-11 04:35:00,116460.1,116563.0,116460.1,116474.3,619706.0
2025-07-11 04:40:00,116474.3,116632.2,116474.3,116601.1,552045.0
2025-07-11 04:45:00,116601.1,116834.8,116575.5,116778.0,1569896.0
2025-07-11 04:50:00,116778.1,116886.1,116757.9,116842.8,2106851.0
2025-07-11 04:55:00,116842.7,116877.2,116782.3,116849.9,571750.0
2025-07-11 05:00:00,116849.9,116916.5,116849.9,116899.7,811211.0
2025-07-11 05:05:00,116899.7,117342.0,116890.7,117230.0,5716862.0
2025-07-11 05:10:00,117226.0,117246.2,117114.0,117143.8,1381121.0
2025-07-11 05:15:00,117152.0,117381.0,117088.3,117138.6,2802094.0
2025-07-11 05:20:00,117138.6,117284.0,117068.0,117246.0,2232725.0
2025-07-11 05:25:00,117246.0,117456.0,117179.9,117441.5,1920727.0
2025-07-11 05:30:00,117441.6,117880.8,117371.1,117789.7,6981196.0
2025-07-11 05:35:00,117789.7,117935.3,117618.0,117800.0,4080604.0
2025-07-11 05:40:00,117799.9,118170.1,117685.5,117921.7,3386504.0
2025-07-11 05:45:00,117921.6,118402.1,117740.5,118259.7,7167536.0
2025-07-11 05:50:00,118259.7,118344.2,118022.5,118176.6,4936760.0
2025-07-11 05:55:00,118176.6,118176.7,117741.0,117827.1,5531622.0
2025-07-11 06:00:00,117827.7,118059.1,117776.1,117977.0,2783353.0
2025-07-11 06:05:00,117977.1,118370.0,117959.1,118271.5,3370054.0
2025-07-11 06:10:00,118271.5,118271.6,117906.4,117999.0,3126092.0
2025-07-11 06:15:00,117999.0,118163.4,117891.6,118121.1,2778420.0
2025-07-11 06:20:00,118121.1,118297.0,118083.2,118202.0,2255305.0
2025-07-11 06:25:00,118202.0,118246.7,118065.8,118102.1,1694025.0
2025-07-11 06:30:00,118096.1,118137.3,117960.2,118051.3,1464491.0
2025-07-11 06:35:00,118051.4,118137.0,117941.0,117941.9,930705.0
2025-07-11 06:40:00,117941.8,117963.1,117850.1,117923.9,1392213.0
2025-07-11 06:45:00,117922.1,117964.3,117681.9,117806.0,1593294.0
2025-07-11 06:50:00,117805.9,117840.0,117596.5,117694.2,2244405.0
2025-07-11 06:55:00,117694.2,117738.6,117564.3,117630.6,903507.0
2025-07-11 07:00:00,117630.5,117635.0,117518.7,117519.4,1297937.0
2025-07-11 07:05:00,117519.4,117543.6,117437.0,117467.1,1545972.0
2025-07-11 07:10:00,117469.9,117609.4,117456.0,117456.0,1287117.0
2025-07-11 07:15:00,117456.0,117626.5,117456.0,117590.3,919354.0
2025-07-11 07:20:00,117588.3,117777.0,117580.0,117724.9,1141028.0
2025-07-11 07:25:00,117724.9,117887.9,117704.0,117866.3,1106902.0
2025-07-11 07:30:00,117866.4,117891.3,117742.0,117837.7,981507.0
2025-07-11 07:35:00,117837.7,118096.8,117793.7,117982.2,2103091.0
2025-07-11 07:40:00,117982.2,118000.3,117859.2,117940.2,798889.0
2025-07-11 07:45:00,117940.2,117978.4,117850.0,117850.1,779214.0
2025-07-11 07:50:00,117850.1,117865.5,117682.8,117724.6,1422919.0
2025-07-11 07:55:00,117724.5,117724.5,117513.1,117534.1,1340130.0
2025-07-11 08:00:00,117534.1,117713.6,117534.1,117625.4,1500500.0
2025-07-11 08:05:00,117625.5,117782.4,117616.3,117682.0,1237577.0
2025-07-11 08:10:00,117684.0,117797.0,117653.1,117769.8,1471060.0
2025-07-11 08:15:00,117769.9,117920.8,117728.4,117868.1,1079785.0
2025-07-11 08:20:00,117868.2,117910.0,117784.0,117909.9,591048.0
2025-07-11 08:25:00,117910.0,117962.6,117909.9,117947.3,515774.0
2025-07-11 08:30:00,117947.3,117995.4,117888.6,117990.0,842487.0
2025-07-11 08:35:00,117990.0,118142.1,117873.5,117904.0,1786221.0
2025-07-11 08:40:00,117904.0,117977.0,117792.1,117977.0,981331.0
2025-07-11 08:45:00,117977.0,118042.1,117916.6,117959.1,740889.0
2025-07-11 08:50:00,117959.1,118053.9,117922.5,117983.6,1114242.0
2025-07-11 08:55:00,117983.6,117983.7,117914.3,117949.8,464475.0
2025-07-11 09:00:00,117949.8,117980.1,117891.9,117912.6,213578.0
2025-07-11 09:05:00,117912.6,117989.9,117849.3,117969.9,575135.0
2025-07-11 09:10:00,117970.0,118018.2,117962.8,118018.1,888671.0
2025-07-11 09:15:00,118018.0,118225.7,118005.2,118114.4,1599537.0
2025-07-11 09:20:00,118114.4,118200.0,118101.6,118148.6,742320.0
2025-07-11 09:25:00,118147.0,118190.7,118108.0,118146.5,602791.0
2025-07-11 09:30:00,118146.6,118498.0,118111.5,118403.4,2099750.0
2025-07-11 09:35:00,118403.3,118888.8,118355.7,118785.6,6575562.0
2025-07-11 09:40:00,118785.5,118785.6,118433.9,118576.6,3553010.0
2025-07-11 09:45:00,118578.4,118726.7,118516.8,118668.1,2192845.0
2025-07-11 09:50:00,118668.0,118668.0,118402.6,118423.1,1413457.0
2025-07-11 09:55:00,118420.4,118490.2,118348.4,118442.3,1482376.0
2025-07-11 10:00:00,118442.3,118442.6,118257.3,118361.0,1115804.0
2025-07-11 10:05:00,118361.1,118361.1,118262.2,118291.1,1453352.0
2025-07-11 10:10:00,118291.1,118291.1,118100.0,118125.0,1420583.0
2025-07-11 10:15:00,118125.1,118247.7,118063.7,118088.6,1775604.0
2025-07-11 10:20:00,118088.7,118302.5,118076.1,118302.5,928255.0
2025-07-11 10:25:00,118305.2,118332.9,118198.0,118228.1,1101808.0
2025-07-11 10:30:00,118228.2,118301.5,118100.0,118150.7,808967.0
2025-07-11 10:35:00,118150.6,118150.7,118045.9,118050.1,449879.0
2025-07-11 10:40:00,118050.1,118105.5,118002.6,118077.0,443624.0
2025-07-11 10:45:00,118076.9,118161.8,118062.0,118122.6,606525.0
2025-07-11 10:50:00,118122.6,118125.5,118068.1,118082.0,332319.0
2025-07-11 10:55:00,118082.1,118082.1,117949.0,117981.3,978823.0
2025-07-11 11:00:00,117981.3,118110.0,117981.3,118100.0,431716.0
2025-07-11 11:05:00,118100.0,118100.0,117869.3,118002.9,1371759.0
2025-07-11 11:10:00,118002.7,118002.7,117700.0,117734.4,1030898.0
2025-07-11 11:15:00,117734.5,117749.1,117643.9,117658.5,853079.0
2025-07-11 11:20:00,117658.6,117699.7,117620.0,117660.8,2398392.0
2025-07-11 11:25:00,117660.7,117744.4,117612.0,117693.6,519281.0
2025-07-11 11:30:00,117693.6,117788.0,117693.5,117736.0,1090981.0
2025-07-11 11:35:00,117736.0,117815.5,117728.0,117775.9,823613.0
2025-07-11 11:40:00,117775.9,117807.1,117740.0,117762.1,914408.0
2025-07-11 11:45:00,117762.1,117762.2,117675.6,117690.1,575221.0
2025-07-11 11:50:00,117690.0,117947.6,117690.0,117910.0,1013150.0
2025-07-11 11:55:00,117910.0,117910.3,117786.6,117787.7,493953.0
2025-07-11 12:00:00,117794.1,117961.3,117794.0,117944.7,767012.0
2025-07-11 12:05:00,117944.7,118080.6,117944.6,118005.8,1464660.0
2025-07-11 12:10:00,118005.9,118230.4,117998.7,118200.0,1905272.0
2025-07-11 12:15:00,118200.0,118200.1,118012.4,118027.2,592887.0
2025-07-11 12:20:00,118027.2,118027.2,117847.4,117868.1,1168653.0
2025-07-11 12:25:00,117868.0,117868.0,117718.1,117719.0,1980607.0
2025-07-11 12:30:00,117718.9,117881.2,117718.9,117832.0,697489.0
2025-07-11 12:35:00,117832.1,117852.0,117768.1,117782.6,425442.0
2025-07-11 12:40:00,117782.5,117870.5,117720.0,117751.6,726669.0
2025-07-11 12:45:00,117751.5,117806.9,117709.8,117721.4,801448.0
2025-07-11 12:50:00,117721.3,117841.2,117720.0,117757.1,351973.0
2025-07-11 12:55:00,117757.1,117878.4,117757.0,117842.5,470851.0
2025-07-11 13:00:00,117842.5,118033.9,117707.9,117939.1,2042339.0
2025-07-11 13:05:00,117939.1,117939.1,117703.4,117770.9,1537646.0
2025-07-11 13:10:00,117771.0,117790.8,117675.5,117785.2,1400770.0
2025-07-11 13:15:00,117785.2,117796.2,117684.9,117686.3,1236301.0
2025-07-11 13:20:00,117686.3,117812.3,117599.7,117797.7,1535319.0
2025-07-11 13:25:00,117797.8,117862.1,117615.4,117641.8,1404622.0
2025-07-11 13:30:00,117641.8,117641.8,117266.5,117394.0,4407052.0
2025-07-11 13:35:00,117394.0,117799.9,117391.0,117616.8,4596452.0
2025-07-11 13:40:00,117617.3,117719.9,117378.3,117424.8,2731740.0
2025-07-11 13:45:00,117424.1,117731.8,117307.1,117708.0,2129318.0
2025-07-11 13:50:00,117705.5,117843.2,117661.8,117726.4,2290900.0
2025-07-11 13:55:00,117726.3,118188.0,117726.3,117977.9,3103680.0
2025-07-11 14:00:00,117981.9,118017.9,117792.0,117939.5,2843506.0
2025-07-11 14:05:00,117938.3,118165.2,117800.0,117826.1,2062154.0
2025-07-11 14:10:00,117820.0,118047.7,117764.8,117938.0,1533681.0
2025-07-11 14:15:00,117932.1,117941.9,117776.0,117801.9,1457012.0
2025-07-11 14:20:00,117801.8,117951.4,117678.9,117882.1,2005386.0
2025-07-11 14:25:00,117882.0,118044.8,117855.2,117908.0,1072410.0
2025-07-11 14:30:00,117908.0,118099.9,117845.5,118079.5,824864.0
2025-07-11 14:35:00,118080.0,118147.8,117950.0,117970.0,1264977.0
2025-07-11 14:40:00,117970.0,118060.4,117808.0,118006.1,1409493.0
2025-07-11 14:45:00,118006.0,118020.2,117890.1,118020.2,1551971.0
2025-07-11 14:50:00,118020.2,118020.2,117390.0,117615.5,3217017.0
2025-07-11 14:55:00,117615.9,117848.6,117599.0,117848.5,2751289.0
2025-07-11 15:00:00,117848.5,117946.8,117776.1,117868.0,2035658.0
2025-07-11 15:05:00,117868.2,117868.9,117654.7,117826.9,924201.0
2025-07-11 15:10:00,117829.5,117865.5,117551.0,117636.9,1683404.0
2025-07-11 15:15:00,117632.8,117778.4,117611.0,117750.2,1482172.0
2025-07-11 15:20:00,117748.1,117952.1,117670.1,117704.5,1204603.0
2025-07-11 15:25:00,117704.5,117800.0,117594.1,117761.7,1474804.0
2025-07-11 15:30:00,117761.6,117761.6,117400.2,117436.0,2250709.0
2025-07-11 15:35:00,117444.0,117620.0,117406.4,117525.9,1462400.0
2025-07-11 15:40:00,117526.0,117613.8,117421.0,117425.3,1337065.0
2025-07-11 15:45:00,117425.4,117478.5,117131.7,117192.2,2643944.0
2025-07-11 15:50:00,117196.0,117296.0,116837.4,116932.4,5316121.0
2025-07-11 15:55:00,116932.4,117033.2,116731.6,116924.7,6576528.0
2025-07-11 16:00:00,116924.8,117168.6,116821.2,116953.6,3360154.0
2025-07-11 16:05:00,116953.7,117020.7,116653.1,116767.2,2729803.0
2025-07-11 16:10:00,116767.3,116876.3,116618.6,116868.8,3757510.0
2025-07-11 16:15:00,116868.9,117069.1,116649.2,116715.2,2234329.0
2025-07-11 16:20:00,116715.2,117273.7,116715.2,117218.0,1945973.0
2025-07-11 16:25:00,117217.9,117300.0,117127.1,117300.0,1949987.0
2025-07-11 16:30:00,117300.0,117380.0,117232.5,117343.0,1724944.0
2025-07-11 16:35:00,117350.0,117417.9,117206.0,117398.0,1682694.0
2025-07-11 16:40:00,117396.1,117433.7,117270.5,117306.9,957250.0
2025-07-11 16:45:00,117307.0,117307.1,117089.0,117229.2,1340572.0
2025-07-11 16:50:00,117226.1,117468.4,117226.1,117404.1,1506421.0
2025-07-11 16:55:00,117402.0,117446.0,117392.5,117401.3,1752283.0
2025-07-11 17:00:00,117402.5,117514.2,117334.7,117455.5,1527031.0
2025-07-11 17:05:00,117455.5,117735.5,117444.2,117675.6,2203470.0
2025-07-11 17:10:00,117675.5,117729.9,117472.3,117487.6,1422920.0
2025-07-11 17:15:00,117487.6,117624.0,117428.0,117571.0,1354217.0
2025-07-11 17:20:00,117571.0,117666.0,117439.4,117439.4,1154041.0
2025-07-11 17:25:00,117438.7,117549.4,117356.5,117514.7,1044643.0
2025-07-11 17:30:00,117514.8,117567.0,117411.4,117418.0,668621.0
2025-07-11 17:35:00,117426.9,117503.4,117242.1,117302.2,803534.0
2025-07-11 17:40:00,117302.1,117396.0,117296.0,117394.7,1039784.0
2025-07-11 17:45:00,117384.3,117535.0,117372.8,117507.5,1940981.0
2025-07-11 17:50:00,117507.6,117623.4,117387.1,117598.8,829271.0
2025-07-11 17:55:00,117598.8,117675.0,117546.1,117626.6,940428.0
2025-07-11 18:00:00,117626.5,117732.4,117592.0,117621.0,665759.0
2025-07-11 18:05:00,117624.1,117634.7,117515.7,117515.7,610768.0
2025-07-11 18:10:00,117515.3,117669.9,117480.0,117554.9,542790.0
2025-07-11 18:15:00,117551.0,117655.4,117487.6,117487.7,611502.0
2025-07-11 18:20:00,117487.6,117641.1,117441.1,117574.8,298191.0
2025-07-11 18:25:00,117579.2,117590.8,117285.0,117332.6,902893.0
2025-07-11 18:30:00,117332.6,117530.0,117289.5,117504.0,915501.0
2025-07-11 18:35:00,117504.1,117504.1,117435.5,117469.0,151008.0
2025-07-11 18:40:00,117473.9,117611.8,117420.2,117606.0,752205.0
2025-07-11 18:45:00,117606.6,117709.1,117508.6,117528.8,894452.0
2025-07-11 18:50:00,117530.2,117711.0,117484.8,117681.7,512588.0
2025-07-11 18:55:00,117680.0,117702.0,117639.2,117701.4,487649.0
2025-07-11 19:00:00,117701.4,117711.4,117516.2,117552.3,215310.0
2025-07-11 19:05:00,117552.7,117654.2,117416.1,117608.0,710431.0
2025-07-11 19:10:00,117608.1,117731.0,117507.4,117730.9,697266.0
2025-07-11 19:15:00,117731.0,117967.9,117707.9,117967.7,1470532.0
2025-07-11 19:20:00,117967.8,118100.2,117952.2,118051.3,1227790.0
2025-07-11 19:25:00,118051.3,118121.0,117879.5,117879.5,1512848.0
2025-07-11 19:30:00,117879.5,117934.8,117749.5,117846.1,358875.0
2025-07-11 19:35:00,117846.0,117947.6,117794.0,117863.7,541632.0
2025-07-11 19:40:00,117856.1,117916.0,117815.2,117815.2,476478.0
2025-07-11 19:45:00,117815.3,117912.4,117770.1,117855.8,523883.0
2025-07-11 19:50:00,117861.0,117977.3,117801.9,117950.0,756253.0
2025-07-11 19:55:00,117953.0,118100.0,117910.5,118060.0,1065873.0
2025-07-11 20:00:00,118077.9,118078.0,117826.5,117826.5,961981.0
2025-07-11 20:05:00,117826.6,117901.5,117826.5,117887.0,264394.0
2025-07-11 20:10:00,117887.9,118069.9,117887.2,117931.5,828627.0
2025-07-11 20:15:00,117931.3,118030.0,117889.7,117931.3,270598.0
2025-07-11 20:20:00,117922.4,117924.9,117846.1,117903.7,126542.0
2025-07-11 20:25:00,117895.9,117936.7,117797.8,117911.5,356652.0
2025-07-11 20:30:00,117911.4,117921.9,117727.2,117745.9,979199.0
2025-07-11 20:35:00,117745.9,117884.0,117745.8,117811.0,528836.0
2025-07-11 20:40:00,117811.1,117867.4,117763.4,117787.8,642756.0
2025-07-11 20:45:00,117787.9,117864.1,117740.8,117854.8,566208.0
2025-07-11 20:50:00,117854.7,117858.1,117820.1,117821.0,427323.0
2025-07-11 20:55:00,117820.0,117820.0,117618.9,117624.1,604001.0
2025-07-11 21:00:00,117630.7,117667.2,117598.8,117646.0,574177.0
2025-07-11 21:05:00,117644.2,117711.8,117534.4,117535.5,481711.0
2025-07-11 21:10:00,117535.5,117626.9,117505.6,117626.9,221075.0
2025-07-11 21:15:00,117626.8,117659.9,117566.6,117658.9,229727.0
2025-07-11 21:20:00,117659.9,117871.3,117659.9,117847.4,990452.0
2025-07-11 21:25:00,117847.4,117853.1,117770.1,117822.9,467618.0
2025-07-11 21:30:00,117822.9,117822.9,117703.9,117775.0,651329.0
2025-07-11 21:35:00,117775.0,117775.4,117477.9,117503.0,602350.0
2025-07-11 21:40:00,117493.1,117590.2,117429.7,117444.4,837503.0
2025-07-11 21:45:00,117444.4,117647.4,117437.2,117620.7,488915.0
2025-07-11 21:50:00,117620.8,117620.8,117448.0,117456.3,566922.0
2025-07-11 21:55:00,117469.9,117595.7,117463.1,117585.0,161445.0
2025-07-11 22:00:00,117582.9,117619.5,117556.3,117619.5,92542.0
2025-07-11 22:05:00,117619.5,117619.5,117511.9,117550.0,327188.0
2025-07-11 22:10:00,117549.9,117578.8,117460.0,117460.3,589238.0
2025-07-11 22:15:00,117466.9,117506.0,117368.2,117505.2,1134231.0
2025-07-11 22:20:00,117505.3,117529.9,117342.5,117346.6,802176.0
2025-07-11 22:25:00,117346.6,117353.5,117155.8,117228.2,1403703.0
2025-07-11 22:30:00,117228.1,117634.1,117110.1,117626.7,3375750.0
2025-07-11 22:35:00,117626.6,117633.9,117342.4,117359.1,641180.0
2025-07-11 22:40:00,117359.1,117476.7,117322.6,117392.0,651245.0
2025-07-11 22:45:00,117392.0,117523.3,117348.3,117437.1,523206.0
2025-07-11 22:50:00,117431.4,117579.9,117404.0,117456.9,904578.0
2025-07-11 22:55:00,117456.9,117600.0,117456.9,117599.3,175192.0
2025-07-11 23:00:00,117599.4,117635.0,117570.0,117626.8,111854.0
2025-07-11 23:05:00,117614.0,117654.8,117602.9,117629.7,549207.0
2025-07-11 23:10:00,117629.9,117655.0,117540.0,117650.0,1062182.0
2025-07-11 23:15:00,117649.9,117650.0,117542.0,117628.5,506139.0
2025-07-11 23:20:00,117628.5,117628.6,117554.2,117598.8,499873.0
2025-07-11 23:25:00,117598.8,117632.0,117553.6,117602.4,435853.0
2025-07-11 23:30:00,117588.4,117597.7,117476.6,117503.9,570222.0
2025-07-11 23:35:00,117503.9,117649.9,117503.9,117569.2,473526.0
2025-07-11 23:40:00,117569.2,117602.0,117534.3,117552.9,397152.0
2025-07-11 23:45:00,117559.5,117620.0,117417.9,117498.1,633166.0
2025-07-11 23:50:00,117498.1,117517.5,117472.0,117472.0,323991.0
2025-07-11 23:55:00,117472.1,117511.8,117471.1,117510.8,81478.0
2025-07-12 00:00:00,117510.7,117629.7,117510.7,117522.6,199198.0
2025-07-12 00:05:00,117525.8,117534.3,117486.6,117490.0,177818.0
2025-07-12 00:10:00,117488.5,117522.6,117440.0,117518.4,407079.0
2025-07-12 00:15:00,117518.4,117528.7,117454.6,117456.0,587873.0
2025-07-12 00:20:00,117455.3,117508.0,117443.1,117462.0,54632.0
2025-07-12 00:25:00,117461.9,117500.0,117450.8,117493.1,115502.0
2025-07-12 00:30:00,117493.0,117493.1,117420.0,117425.1,81770.0
2025-07-12 00:35:00,117425.0,117425.0,117114.0,117231.9,2100460.0
2025-07-12 00:40:00,117231.9,117321.9,117167.2,117215.5,556857.0
2025-07-12 00:45:00,117215.1,117330.8,117171.2,117277.6,636746.0
2025-07-12 00:50:00,117277.5,117317.0,117256.0,117298.2,83940.0
2025-07-12 00:55:00,117298.2,117381.0,117298.2,117381.0,72100.0
2025-07-12 01:00:00,117381.0,117524.9,117380.9,117524.8,320403.0
2025-07-12 01:05:00,117524.8,117647.4,117506.5,117612.4,649016.0
2025-07-12 01:10:00,117612.4,117612.4,117541.4,117577.9,405948.0
2025-07-12 01:15:00,117578.0,117642.8,117546.4,117634.2,480021.0
2025-07-12 01:20:00,117634.2,117649.6,117542.0,117576.0,796737.0
2025-07-12 01:25:00,117575.9,117649.8,117567.6,117642.1,60925.0
2025-07-12 01:30:00,117642.1,117642.1,117590.1,117600.0,133355.0
2025-07-12 01:35:00,117600.1,117646.1,117500.0,117511.9,209675.0
2025-07-12 01:40:00,117511.9,117565.2,117511.9,117559.4,42739.0
2025-07-12 01:45:00,117559.3,117570.1,117550.0,117559.0,32909.0
2025-07-12 01:50:00,117559.0,117607.5,117558.9,117591.0,47352.0
2025-07-12 01:55:00,117591.0,117647.6,117591.0,117602.8,64962.0
2025-07-12 02:00:00,117602.8,117716.2,117566.8,117591.1,632747.0
2025-07-12 02:05:00,117594.5,117655.1,117590.9,117600.1,430189.0
2025-07-12 02:10:00,117600.1,117637.2,117600.0,117637.2,50167.0
2025-07-12 02:15:00,117637.1,117735.0,117604.2,117680.6,161490.0
2025-07-12 02:20:00,117680.6,117765.6,117680.6,117715.1,458322.0
2025-07-12 02:25:00,117715.2,117725.8,117688.0,117688.6,107005.0
2025-07-12 02:30:00,117688.6,117720.2,117677.9,117677.9,68408.0
2025-07-12 02:35:00,117677.9,117682.9,117649.5,117658.0,75036.0
2025-07-12 02:40:00,117657.9,117695.1,117622.0,117632.1,258654.0
2025-07-12 02:45:00,117632.0,117646.2,117614.3,117614.3,72683.0
2025-07-12 02:50:00,117614.3,117622.8,117526.3,117526.3,273761.0
2025-07-12 02:55:00,117524.1,117562.8,117524.0,117560.0,43012.0
2025-07-12 03:00:00,117560.0,117595.7,117559.9,117595.7,22239.0
2025-07-12 03:05:00,117595.6,117685.0,117595.6,117676.7,105973.0
2025-07-12 03:10:00,117676.7,117757.5,117676.7,117744.1,122106.0
2025-07-12 03:15:00,117744.0,117777.0,117710.7,117776.8,342936.0
2025-07-12 03:20:00,117776.8,117778.9,117776.8,117778.9,107654.0
2025-07-12 03:25:00,117778.9,117800.0,117758.0,117787.7,188286.0
2025-07-12 03:30:00,117787.7,117800.0,117705.7,117757.4,225820.0
2025-07-12 03:35:00,117757.4,117757.5,117678.4,117692.7,71904.0
2025-07-12 03:40:00,117692.8,117735.0,117664.0,117664.0,84633.0
2025-07-12 03:45:00,117664.0,117698.1,117625.0,117635.4,175688.0
2025-07-12 03:50:00,117635.3,117647.0,117624.2,117629.0,195819.0
2025-07-12 03:55:00,117629.0,117738.0,117602.0,117738.0,444174.0
2025-07-12 04:00:00,117737.9,117832.0,117696.4,117832.0,548088.0
2025-07-12 04:05:00,117832.0,117832.4,117693.2,117739.0,571883.0
2025-07-12 04:10:00,117738.9,117769.9,117722.9,117769.9,102402.0
2025-07-12 04:15:00,117770.0,117776.0,117652.8,117688.2,420883.0
2025-07-12 04:20:00,117688.2,117766.8,117688.2,117753.3,102844.0
2025-07-12 04:25:00,117753.4,117814.5,117702.9,117814.5,221815.0
2025-07-12 04:30:00,117814.4,117814.4,117722.1,117727.0,495136.0
2025-07-12 04:35:00,117727.0,117750.0,117700.7,117700.7,63797.0
2025-07-12 04:40:00,117700.7,117700.8,117638.9,117678.2,103110.0
2025-07-12 04:45:00,117678.2,117678.3,117565.3,117633.8,369219.0
2025-07-12 04:50:00,117633.7,117643.8,117532.0,117628.4,634953.0
2025-07-12 04:55:00,117628.3,117628.3,117551.5,117615.8,551140.0
2025-07-12 05:00:00,117615.8,117646.3,117562.9,117562.9,58428.0
2025-07-12 05:05:00,117562.8,117562.9,117494.8,117504.0,248014.0
2025-07-12 05:10:00,117504.0,117558.0,117494.8,117494.8,474192.0
2025-07-12 05:15:00,117494.9,117564.7,117466.5,117546.3,473349.0
